event_id,user_id,event_type,created_at
3497,498,signed_up,2024-06-09
3498,499,signed_up,2024-07-10
3499,499,deleted_design,2024-10-16
3500,499,deleted_design,2024-11-27
3501,499,deleted_design,2024-11-24
3502,499,exported_design,2024-11-23
3503,500,signed_up,2024-02-04
3504,500,created_design,2024-05-26
3505,500,shared_design,2024-06-03
3506,500,exported_design,2024-02-05
3507,500,shared_design,2024-02-12
3508,500,deleted_design,2024-11-15
3509,500,created_design,2024-04-12
3510,500,shared_design,2024-03-05
3511,500,exported_design,2024-08-06
3512,500,deleted_design,2024-07-03
3513,500,deleted_design,2024-04-17
3514,500,invited_team_member,2024-05-28
3515,500,upgraded_plan,2024-04-14
3516,501,signed_up,2024-02-17
3517,501,deleted_design,2024-04-30
3518,501,deleted_design,2024-03-01
3519,501,created_design,2024-08-25
3520,501,created_design,2024-04-11
3521,501,exported_design,2024-10-18
3522,501,exported_design,2024-03-03
3523,501,exported_design,2024-08-22
3524,501,exported_design,2024-03-28
3525,501,created_design,2024-03-27
3526,501,deleted_design,2024-12-04
3527,501,exported_design,2024-05-03
3528,501,exported_design,2024-10-14
3529,502,signed_up,2024-07-09
3530,502,deleted_design,2024-10-03
3531,502,created_design,2024-12-21
3532,502,created_design,2024-09-20
3533,502,created_design,2024-08-17
3534,502,created_design,2024-12-20
3535,502,exported_design,2024-12-10
3536,502,exported_design,2024-11-14
3537,502,invited_team_member,2024-10-25
3538,503,signed_up,2024-01-31
3539,504,signed_up,2024-10-14
3540,505,signed_up,2024-07-29
3541,505,created_design,2024-10-06
3542,505,deleted_design,2024-12-09
3543,505,exported_design,2024-08-30
3544,505,upgraded_plan,2024-11-06
3545,506,signed_up,2024-01-27
3546,506,created_design,2024-11-08
3547,506,deleted_design,2024-09-22
3548,506,deleted_design,2024-07-05
3549,506,exported_design,2024-08-08
3550,506,shared_design,2024-02-23
3551,506,deleted_design,2024-12-23
3552,506,shared_design,2024-05-05
3553,506,created_design,2024-03-22
3554,506,shared_design,2024-03-06
3555,506,shared_design,2024-11-30
3556,506,exported_design,2024-02-10
3557,506,exported_design,2024-06-19
3558,506,upgraded_plan,2024-11-27
3559,507,signed_up,2024-06-08
3560,507,exported_design,2024-08-26
3561,507,exported_design,2024-10-27
3562,507,created_design,2024-11-18
3563,507,shared_design,2024-08-08
3564,507,created_design,2024-06-29
3565,507,deleted_design,2024-10-30
3566,507,created_design,2024-06-19
3567,507,created_design,2024-08-27
3568,507,created_design,2024-08-26
3569,507,shared_design,2024-09-07
3570,507,exported_design,2024-09-17
3571,507,deleted_design,2024-08-27
3572,507,shared_design,2024-12-10
3573,507,created_design,2024-07-11
3574,507,deleted_design,2024-08-31
3575,508,signed_up,2024-10-22
3576,508,created_design,2024-11-10
3577,508,deleted_design,2024-12-09
3578,508,shared_design,2024-10-26
3579,508,exported_design,2024-11-11
3580,508,created_design,2024-12-20
3581,508,exported_design,2024-11-02
3582,508,exported_design,2024-11-18
3583,508,shared_design,2024-11-11
3584,508,exported_design,2024-12-18
3585,508,shared_design,2024-12-04
3586,508,deleted_design,2024-12-07
3587,508,deleted_design,2024-10-27
3588,508,exported_design,2024-11-21
3589,509,signed_up,2024-03-20
3590,510,signed_up,2024-04-24
3591,510,shared_design,2024-05-30
3592,511,signed_up,2024-10-11
3593,511,invited_team_member,2024-10-23
3594,512,signed_up,2024-05-22
3595,512,created_design,2024-07-02
3596,512,shared_design,2024-08-01
3597,512,created_design,2024-08-20
3598,512,exported_design,2024-06-09
3599,512,deleted_design,2024-11-19
3600,512,invited_team_member,2024-09-20
3601,513,signed_up,2024-08-07
3602,514,signed_up,2024-11-10
3603,515,signed_up,2024-01-14
3604,515,deleted_design,2024-08-06
3605,515,exported_design,2024-11-26
3606,515,shared_design,2024-08-26
3607,515,shared_design,2024-10-02
3608,515,created_design,2024-07-23
3609,516,signed_up,2024-01-15
3610,516,created_design,2024-12-29
3611,516,created_design,2024-11-27
3612,516,created_design,2024-05-19
3613,516,created_design,2024-04-03
3614,516,deleted_design,2024-06-11
3615,516,deleted_design,2024-04-05
3616,516,exported_design,2024-02-21
3617,516,deleted_design,2024-07-31
3618,516,created_design,2024-12-22
3619,516,deleted_design,2024-07-11
3620,516,deleted_design,2024-09-10
3621,516,created_design,2024-03-10
3622,516,created_design,2024-04-16
3623,516,deleted_design,2024-08-05
3624,516,deleted_design,2024-04-26
3625,517,signed_up,2024-12-25
3626,518,signed_up,2024-06-28
3627,518,created_design,2024-10-22
3628,518,exported_design,2024-11-14
3629,518,exported_design,2024-10-26
3630,518,exported_design,2024-12-08
3631,518,created_design,2024-09-17
3632,519,signed_up,2024-03-14
3633,519,deleted_design,2024-09-15
3634,519,exported_design,2024-11-11
3635,519,exported_design,2024-04-10
3636,519,deleted_design,2024-03-25
3637,519,shared_design,2024-07-30
3638,519,created_design,2024-06-12
3639,519,created_design,2024-05-25
3640,519,deleted_design,2024-08-01
3641,519,shared_design,2024-04-24
3642,519,deleted_design,2024-10-31
3643,519,exported_design,2024-12-07
3644,519,exported_design,2024-07-24
3645,519,created_design,2024-04-10
3646,520,signed_up,2024-02-05
3647,520,invited_team_member,2024-05-16
3648,521,signed_up,2024-02-16
3649,521,exported_design,2024-11-16
3650,521,shared_design,2024-09-26
3651,521,deleted_design,2024-12-04
3652,521,exported_design,2024-02-21
3653,521,exported_design,2024-03-26
3654,521,shared_design,2024-07-30
3655,521,exported_design,2024-02-23
3656,521,exported_design,2024-10-07
3657,522,signed_up,2024-04-20
3658,523,signed_up,2024-08-20
3659,524,signed_up,2024-07-08
3660,525,signed_up,2024-10-17
3661,525,exported_design,2024-11-13
3662,526,signed_up,2024-01-27
3663,526,shared_design,2024-05-16
3664,526,exported_design,2024-05-13
3665,526,created_design,2024-11-17
3666,526,shared_design,2024-08-03
3667,526,shared_design,2024-02-04
3668,526,created_design,2024-07-02
3669,526,deleted_design,2024-10-08
3670,527,signed_up,2024-11-12
3671,528,signed_up,2024-05-19
3672,528,deleted_design,2024-07-03
3673,528,shared_design,2024-09-05
3674,528,exported_design,2024-07-03
3675,528,deleted_design,2024-10-04
3676,528,shared_design,2024-08-24
3677,528,deleted_design,2024-12-21
3678,528,shared_design,2024-10-28
3679,528,created_design,2024-11-14
3680,528,created_design,2024-06-10
3681,528,created_design,2024-06-10
3682,528,deleted_design,2024-10-23
3683,528,deleted_design,2024-06-14
3684,528,created_design,2024-11-26
3685,528,deleted_design,2024-10-28
3686,528,created_design,2024-09-24
3687,529,signed_up,2024-09-05
3688,529,deleted_design,2024-11-02
3689,529,exported_design,2024-09-19
3690,529,deleted_design,2024-12-23
3691,529,shared_design,2024-09-20
3692,529,deleted_design,2024-12-15
3693,529,deleted_design,2024-10-27
3694,529,shared_design,2024-09-05
3695,529,exported_design,2024-12-14
3696,529,shared_design,2024-11-08
3697,529,shared_design,2024-10-09
3698,529,deleted_design,2024-10-14
3699,529,exported_design,2024-11-30
3700,529,deleted_design,2024-09-05
3701,529,invited_team_member,2024-09-08
3702,530,signed_up,2024-07-31
3703,530,shared_design,2024-12-10
3704,530,exported_design,2024-10-24
3705,530,deleted_design,2024-12-24
3706,530,deleted_design,2024-09-30
3707,530,deleted_design,2024-09-18
3708,530,deleted_design,2024-08-13
3709,530,deleted_design,2024-09-01
3710,530,deleted_design,2024-09-13
3711,530,exported_design,2024-10-20
3712,530,exported_design,2024-11-19
3713,530,exported_design,2024-08-25
3714,530,created_design,2024-12-07
3715,530,deleted_design,2024-12-25
3716,530,exported_design,2024-10-05
3717,531,signed_up,2024-09-19
3718,531,exported_design,2024-09-20
3719,531,created_design,2024-09-22
3720,531,deleted_design,2024-12-01
3721,531,exported_design,2024-09-22
3722,531,shared_design,2024-11-16
3723,531,exported_design,2024-10-12
3724,531,exported_design,2024-12-11
3725,531,invited_team_member,2024-11-26
3726,532,signed_up,2024-08-08
3727,533,signed_up,2024-12-13
3728,533,created_design,2024-12-21
3729,534,signed_up,2024-09-06
3730,534,created_design,2024-12-25
3731,534,deleted_design,2024-09-20
3732,534,created_design,2024-11-21
3733,534,exported_design,2024-09-19
3734,534,shared_design,2024-10-12
3735,534,exported_design,2024-12-29
3736,534,created_design,2024-09-17
3737,534,shared_design,2024-11-08
3738,534,exported_design,2024-12-31
3739,534,created_design,2024-10-26
3740,534,upgraded_plan,2024-09-15
3741,535,signed_up,2024-01-24
3742,535,exported_design,2024-03-03
3743,535,deleted_design,2024-08-25
3744,535,deleted_design,2024-07-02
3745,535,exported_design,2024-04-15
3746,535,created_design,2024-06-24
3747,535,created_design,2024-04-24
3748,535,shared_design,2024-03-24
3749,535,deleted_design,2024-07-19
3750,535,created_design,2024-12-03
3751,535,shared_design,2024-04-14
3752,535,exported_design,2024-03-26
3753,536,signed_up,2024-11-02
3754,536,exported_design,2024-11-11
3755,536,shared_design,2024-12-27
3756,536,exported_design,2024-11-09
3757,536,shared_design,2024-11-03
3758,536,exported_design,2024-11-10
3759,536,exported_design,2024-11-07
3760,536,shared_design,2024-11-19
3761,536,exported_design,2024-12-02
3762,536,shared_design,2024-11-07
3763,536,shared_design,2024-12-17
3764,536,deleted_design,2024-12-01
3765,536,deleted_design,2024-11-29
3766,536,exported_design,2024-12-31
3767,536,invited_team_member,2024-11-14
3768,537,signed_up,2024-04-14
3769,537,invited_team_member,2024-11-01
3770,538,signed_up,2024-03-11
3771,539,signed_up,2024-06-16
3772,539,deleted_design,2024-10-18
3773,539,deleted_design,2024-10-08
3774,539,shared_design,2024-11-15
3775,539,created_design,2024-09-05
3776,539,deleted_design,2024-11-18
3777,539,exported_design,2024-10-03
3778,539,shared_design,2024-11-08
3779,539,created_design,2024-09-19
3780,539,exported_design,2024-10-09
3781,539,shared_design,2024-06-24
3782,539,deleted_design,2024-11-13
3783,539,shared_design,2024-08-30
3784,540,signed_up,2024-09-11
3785,541,signed_up,2024-03-30
3786,541,shared_design,2024-10-06
3787,541,shared_design,2024-06-12
3788,541,created_design,2024-05-31
3789,541,created_design,2024-09-09
3790,542,signed_up,2024-09-29
3791,542,created_design,2024-10-28
3792,542,shared_design,2024-11-17
3793,542,exported_design,2024-12-15
3794,542,exported_design,2024-12-05
3795,542,shared_design,2024-10-12
3796,542,created_design,2024-12-29
3797,543,signed_up,2024-09-13
3798,543,shared_design,2024-10-23
3799,543,exported_design,2024-10-08
3800,543,deleted_design,2024-09-19
3801,543,created_design,2024-11-15
3802,543,deleted_design,2024-10-18
3803,543,created_design,2024-09-28
3804,543,exported_design,2024-11-09
3805,544,signed_up,2024-02-06
3806,544,created_design,2024-06-30
3807,545,signed_up,2024-08-11
3808,546,signed_up,2024-02-09
3809,547,signed_up,2024-08-07
3810,547,invited_team_member,2024-08-11
3811,547,upgraded_plan,2024-08-31
3812,548,signed_up,2024-12-29
3813,549,signed_up,2024-05-28
3814,549,created_design,2024-09-07
3815,549,shared_design,2024-10-17
3816,549,created_design,2024-10-01
3817,549,shared_design,2024-09-05
3818,549,deleted_design,2024-11-22
3819,549,created_design,2024-10-01
3820,550,signed_up,2024-01-11
3821,550,created_design,2024-02-04
3822,550,created_design,2024-03-22
3823,550,deleted_design,2024-06-24
3824,550,exported_design,2024-05-05
3825,550,invited_team_member,2024-07-17
3826,551,signed_up,2024-11-12
3827,551,created_design,2024-12-26
3828,551,invited_team_member,2024-11-14
3829,552,signed_up,2024-02-15
3830,552,invited_team_member,2024-08-01
3831,553,signed_up,2024-05-04
3832,554,signed_up,2024-07-24
3833,555,signed_up,2024-07-21
3834,555,deleted_design,2024-12-17
3835,555,deleted_design,2024-12-31
3836,555,exported_design,2024-08-21
3837,556,signed_up,2024-04-23
3838,557,signed_up,2024-02-09
3839,557,created_design,2024-07-09
3840,557,exported_design,2024-08-07
3841,557,created_design,2024-05-24
3842,557,deleted_design,2024-03-18
3843,557,exported_design,2024-03-10
3844,557,invited_team_member,2024-05-29
3845,558,signed_up,2024-09-28
3846,558,shared_design,2024-10-11
3847,558,shared_design,2024-10-24
3848,558,deleted_design,2024-11-06
3849,558,exported_design,2024-12-20
3850,558,created_design,2024-12-01
3851,558,exported_design,2024-10-14
3852,558,deleted_design,2024-11-13
3853,558,exported_design,2024-11-24
3854,559,signed_up,2024-06-27
3855,559,shared_design,2024-12-19
3856,559,created_design,2024-11-21
3857,559,deleted_design,2024-08-03
3858,560,signed_up,2024-04-30
3859,560,exported_design,2024-08-25
3860,560,created_design,2024-07-07
3861,560,deleted_design,2024-08-29
3862,560,shared_design,2024-07-29
3863,560,created_design,2024-05-30
3864,560,deleted_design,2024-07-29
3865,560,exported_design,2024-06-23
3866,560,deleted_design,2024-08-09
3867,560,shared_design,2024-09-07
3868,560,deleted_design,2024-05-13
3869,560,shared_design,2024-07-08
3870,560,created_design,2024-05-25
3871,560,deleted_design,2024-10-13
3872,560,deleted_design,2024-11-03
3873,560,shared_design,2024-06-18
3874,560,invited_team_member,2024-06-14
3875,561,signed_up,2024-05-11
3876,561,deleted_design,2024-09-20
3877,561,created_design,2024-06-07
3878,561,exported_design,2024-10-23
3879,561,exported_design,2024-06-08
3880,561,created_design,2024-06-09
3881,561,created_design,2024-12-26
3882,561,shared_design,2024-10-05
3883,561,created_design,2024-07-11
3884,562,signed_up,2024-11-04
3885,563,signed_up,2024-03-31
3886,563,deleted_design,2024-08-15
3887,563,exported_design,2024-07-14
3888,563,shared_design,2024-07-13
3889,563,shared_design,2024-08-25
3890,563,upgraded_plan,2024-12-13
3891,564,signed_up,2024-08-25
3892,565,signed_up,2024-08-17
3893,566,signed_up,2024-11-25
3894,566,shared_design,2024-12-06
3895,566,exported_design,2024-12-24
3896,566,deleted_design,2024-11-25
3897,566,upgraded_plan,2024-12-11
3898,567,signed_up,2024-06-14
3899,567,invited_team_member,2024-12-25
3900,568,signed_up,2024-03-18
3901,568,deleted_design,2024-03-18
3902,568,deleted_design,2024-07-22
3903,568,created_design,2024-05-13
3904,568,shared_design,2024-03-26
3905,568,exported_design,2024-07-12
3906,568,created_design,2024-06-01
3907,568,shared_design,2024-05-08
3908,568,deleted_design,2024-09-05
3909,569,signed_up,2024-08-28
3910,569,shared_design,2024-10-29
3911,569,deleted_design,2024-10-13
3912,569,shared_design,2024-08-29
3913,569,shared_design,2024-10-05
3914,569,deleted_design,2024-12-20
3915,569,shared_design,2024-09-11
3916,569,created_design,2024-11-23
3917,569,deleted_design,2024-09-15
3918,569,exported_design,2024-12-15
3919,569,exported_design,2024-11-20
3920,569,deleted_design,2024-10-12
3921,569,invited_team_member,2024-11-09
3922,570,signed_up,2024-05-20
3923,571,signed_up,2024-06-29
3924,571,created_design,2024-12-09
3925,571,deleted_design,2024-09-07
3926,571,exported_design,2024-11-10
3927,571,shared_design,2024-09-04
3928,571,deleted_design,2024-09-21
3929,571,deleted_design,2024-11-26
3930,571,shared_design,2024-09-07
3931,571,invited_team_member,2024-11-24
3932,572,signed_up,2024-06-07
3933,572,deleted_design,2024-07-08
3934,572,deleted_design,2024-12-27
3935,572,shared_design,2024-10-30
3936,572,created_design,2024-08-19
3937,572,deleted_design,2024-06-09
3938,572,exported_design,2024-11-29
3939,572,exported_design,2024-10-04
3940,572,shared_design,2024-10-18
3941,572,exported_design,2024-11-13
3942,572,deleted_design,2024-08-23
3943,572,invited_team_member,2024-12-28
3944,573,signed_up,2024-01-20
3945,573,created_design,2024-06-12
3946,573,deleted_design,2024-02-16
3947,573,created_design,2024-06-24
3948,573,shared_design,2024-08-27
3949,573,upgraded_plan,2024-05-27
3950,574,signed_up,2024-05-26
3951,574,exported_design,2024-08-06
3952,574,shared_design,2024-06-17
3953,574,exported_design,2024-07-01
3954,574,created_design,2024-09-13
3955,574,exported_design,2024-08-08
3956,574,deleted_design,2024-06-03
3957,574,exported_design,2024-08-24
3958,574,deleted_design,2024-12-19
3959,574,deleted_design,2024-09-11
3960,574,shared_design,2024-06-20
3961,574,shared_design,2024-08-11
3962,574,deleted_design,2024-07-09
3963,574,shared_design,2024-11-15
3964,574,exported_design,2024-12-17
3965,574,exported_design,2024-11-16
3966,574,invited_team_member,2024-09-09
3967,575,signed_up,2024-11-10
3968,575,deleted_design,2024-11-29
3969,575,exported_design,2024-12-14
3970,576,signed_up,2024-07-15
3971,576,deleted_design,2024-11-26
3972,576,shared_design,2024-10-03
3973,576,shared_design,2024-11-11
3974,577,signed_up,2024-10-10
3975,577,created_design,2024-12-20
3976,578,signed_up,2024-08-18
3977,579,signed_up,2024-06-13
3978,579,exported_design,2024-09-16
3979,579,shared_design,2024-11-18
3980,579,deleted_design,2024-06-26
3981,579,deleted_design,2024-07-15
3982,579,created_design,2024-12-01
3983,579,deleted_design,2024-10-09
3984,579,created_design,2024-06-26
3985,579,shared_design,2024-06-27
3986,579,created_design,2024-11-26
3987,579,upgraded_plan,2024-08-26
3988,580,signed_up,2024-09-13
3989,580,created_design,2024-10-25
3990,580,created_design,2024-09-28
3991,580,exported_design,2024-12-11
3992,580,exported_design,2024-11-18
3993,580,deleted_design,2024-11-23
3994,580,exported_design,2024-09-30
3995,580,exported_design,2024-12-08
3996,580,shared_design,2024-10-21
3997,580,created_design,2024-12-14
3998,580,deleted_design,2024-12-25
3999,580,exported_design,2024-12-01
4000,580,created_design,2024-09-27
4001,580,invited_team_member,2024-11-29
4002,581,signed_up,2024-08-18
4003,581,created_design,2024-10-09
4004,581,created_design,2024-12-17
4005,581,deleted_design,2024-12-25
4006,581,created_design,2024-11-26
4007,582,signed_up,2024-12-31
4008,582,shared_design,2024-12-31
4009,582,created_design,2024-12-31
4010,582,exported_design,2024-12-31
4011,583,signed_up,2024-11-26
4012,584,signed_up,2024-05-06
4013,585,signed_up,2024-08-12
4014,585,deleted_design,2024-09-06
4015,585,shared_design,2024-11-14
4016,585,deleted_design,2024-11-20
4017,585,deleted_design,2024-09-08
4018,585,deleted_design,2024-11-26
4019,585,created_design,2024-09-18
4020,585,deleted_design,2024-10-23
4021,585,deleted_design,2024-09-11
4022,585,shared_design,2024-08-14
4023,585,deleted_design,2024-08-20
4024,585,shared_design,2024-08-22
4025,586,signed_up,2024-11-08
4026,586,invited_team_member,2024-11-18
4027,587,signed_up,2024-07-09
4028,588,signed_up,2024-07-28
4029,588,upgraded_plan,2024-09-04
4030,589,signed_up,2024-01-27
4031,589,shared_design,2024-11-10
4032,589,exported_design,2024-09-18
4033,589,shared_design,2024-06-17
4034,589,created_design,2024-08-15
4035,589,deleted_design,2024-12-22
4036,589,deleted_design,2024-08-06
4037,589,exported_design,2024-12-02
4038,589,shared_design,2024-11-16
4039,589,shared_design,2024-04-02
4040,589,shared_design,2024-11-23
4041,589,deleted_design,2024-11-21
4042,589,created_design,2024-03-01
4043,589,invited_team_member,2024-04-17
4044,590,signed_up,2024-02-03
4045,590,shared_design,2024-10-03
4046,590,exported_design,2024-05-31
4047,590,exported_design,2024-03-27
4048,590,deleted_design,2024-08-17
4049,590,created_design,2024-03-06
4050,590,shared_design,2024-12-12
4051,590,created_design,2024-04-01
4052,590,deleted_design,2024-03-11
4053,591,signed_up,2024-10-12
4054,592,signed_up,2024-05-25
4055,592,exported_design,2024-06-28
4056,592,shared_design,2024-07-14
4057,592,deleted_design,2024-09-27
4058,592,shared_design,2024-11-14
4059,592,exported_design,2024-07-21
4060,592,exported_design,2024-11-30
4061,592,exported_design,2024-09-13
4062,592,invited_team_member,2024-05-31
4063,593,signed_up,2024-03-17
4064,593,exported_design,2024-04-03
4065,593,shared_design,2024-03-19
4066,593,created_design,2024-10-11
4067,593,exported_design,2024-09-07
4068,594,signed_up,2024-10-25
4069,595,signed_up,2024-06-28
4070,595,shared_design,2024-10-27
4071,595,exported_design,2024-09-27
4072,595,deleted_design,2024-07-15
4073,595,deleted_design,2024-10-15
4074,595,created_design,2024-07-16
4075,595,shared_design,2024-07-30
4076,595,created_design,2024-07-23
4077,595,exported_design,2024-11-02
4078,595,shared_design,2024-07-11
4079,595,exported_design,2024-07-03
4080,595,shared_design,2024-09-10
4081,595,shared_design,2024-10-05
4082,595,exported_design,2024-07-15
4083,595,created_design,2024-09-09
4084,596,signed_up,2024-03-07
4085,596,shared_design,2024-11-18
4086,596,created_design,2024-09-27
4087,596,created_design,2024-12-11
4088,596,deleted_design,2024-12-30
4089,596,created_design,2024-07-19
4090,596,shared_design,2024-03-23
4091,596,shared_design,2024-10-08
4092,596,shared_design,2024-06-17
4093,596,exported_design,2024-04-06
4094,596,shared_design,2024-06-19
4095,597,signed_up,2024-06-07
4096,597,invited_team_member,2024-06-25
4097,598,signed_up,2024-11-25
4098,598,shared_design,2024-11-27
4099,598,deleted_design,2024-11-29
4100,598,deleted_design,2024-11-30
4101,598,shared_design,2024-12-03
4102,598,created_design,2024-11-27
4103,598,deleted_design,2024-11-27
4104,598,exported_design,2024-12-27
4105,598,deleted_design,2024-12-17
4106,598,shared_design,2024-12-25
4107,598,created_design,2024-12-09
4108,598,upgraded_plan,2024-12-07
4109,599,signed_up,2024-12-09
4110,599,created_design,2024-12-21
4111,599,deleted_design,2024-12-26
4112,599,deleted_design,2024-12-10
4113,599,exported_design,2024-12-21
4114,599,deleted_design,2024-12-22
4115,599,exported_design,2024-12-26
4116,599,deleted_design,2024-12-12
4117,599,shared_design,2024-12-12
4118,599,exported_design,2024-12-20
4119,599,deleted_design,2024-12-19
4120,599,exported_design,2024-12-10
4121,599,created_design,2024-12-16
4122,599,created_design,2024-12-27
4123,599,deleted_design,2024-12-16
4124,600,signed_up,2024-02-17
4125,601,signed_up,2024-09-17
4126,601,created_design,2024-10-18
4127,601,created_design,2024-09-26
4128,601,deleted_design,2024-10-03
4129,601,shared_design,2024-10-10
4130,601,shared_design,2024-09-22
4131,601,exported_design,2024-10-31
4132,601,exported_design,2024-10-24
4133,601,deleted_design,2024-12-03
4134,601,created_design,2024-11-17
4135,601,created_design,2024-12-10
4136,601,shared_design,2024-09-26
4137,601,exported_design,2024-11-25
4138,602,signed_up,2024-07-04
4139,602,deleted_design,2024-08-29
4140,602,shared_design,2024-09-19
4141,602,shared_design,2024-11-22
4142,602,exported_design,2024-12-18
4143,602,shared_design,2024-11-15
4144,602,created_design,2024-09-23
4145,602,shared_design,2024-07-17
4146,602,deleted_design,2024-10-17
4147,602,created_design,2024-09-13
4148,602,exported_design,2024-08-25
4149,602,exported_design,2024-11-14
4150,602,exported_design,2024-09-20
4151,602,shared_design,2024-08-04
4152,602,created_design,2024-08-09
4153,602,deleted_design,2024-09-02
4154,603,signed_up,2024-04-19
4155,603,shared_design,2024-05-06
4156,603,deleted_design,2024-09-08
4157,603,created_design,2024-09-19
4158,603,shared_design,2024-05-19
4159,603,deleted_design,2024-11-01
4160,603,deleted_design,2024-04-28
4161,603,deleted_design,2024-11-01
4162,603,exported_design,2024-05-11
4163,603,invited_team_member,2024-07-22
4164,604,signed_up,2024-04-08
4165,604,created_design,2024-09-11
4166,604,created_design,2024-10-03
4167,604,shared_design,2024-09-27
4168,604,created_design,2024-07-27
4169,604,deleted_design,2024-09-29
4170,604,created_design,2024-11-12
4171,604,deleted_design,2024-06-02
4172,604,deleted_design,2024-09-02
4173,604,shared_design,2024-11-11
4174,604,deleted_design,2024-06-30
4175,604,exported_design,2024-12-03
4176,604,invited_team_member,2024-04-15
4177,605,signed_up,2024-03-20
4178,605,exported_design,2024-05-02
4179,605,shared_design,2024-12-22
4180,605,deleted_design,2024-09-08
4181,605,shared_design,2024-04-08
4182,605,shared_design,2024-09-21
4183,606,signed_up,2024-02-21
4184,607,signed_up,2024-09-26
4185,607,exported_design,2024-10-29
4186,607,deleted_design,2024-11-21
4187,607,deleted_design,2024-09-28
4188,607,deleted_design,2024-09-27
4189,607,shared_design,2024-09-30
4190,607,exported_design,2024-11-26
4191,608,signed_up,2024-11-12
4192,608,shared_design,2024-12-21
4193,608,deleted_design,2024-11-16
4194,608,shared_design,2024-11-23
4195,608,shared_design,2024-12-31
4196,608,deleted_design,2024-11-28
4197,608,exported_design,2024-11-20
4198,608,exported_design,2024-12-22
4199,608,created_design,2024-11-21
4200,608,created_design,2024-11-26
4201,608,created_design,2024-12-23
4202,608,deleted_design,2024-11-23
4203,608,shared_design,2024-12-19
4204,608,exported_design,2024-11-14
4205,608,shared_design,2024-11-15
4206,608,created_design,2024-11-28
4207,609,signed_up,2024-07-11
4208,609,exported_design,2024-07-22
4209,609,created_design,2024-10-08
4210,609,deleted_design,2024-07-30
4211,609,created_design,2024-08-08
4212,609,exported_design,2024-09-09
4213,609,shared_design,2024-10-02
4214,609,created_design,2024-10-25
4215,609,deleted_design,2024-12-22
4216,609,exported_design,2024-09-21
4217,609,shared_design,2024-07-17
4218,609,shared_design,2024-12-13
4219,609,deleted_design,2024-10-04
4220,610,signed_up,2024-04-02
4221,610,invited_team_member,2024-04-17
4222,611,signed_up,2024-03-25
4223,611,created_design,2024-06-09
4224,611,exported_design,2024-05-18
4225,611,shared_design,2024-09-01
4226,611,deleted_design,2024-07-13
4227,611,exported_design,2024-04-10
4228,611,created_design,2024-10-06
4229,611,exported_design,2024-05-03
4230,611,deleted_design,2024-12-07
4231,611,created_design,2024-12-25
4232,611,created_design,2024-12-20
4233,611,deleted_design,2024-11-21
4234,611,shared_design,2024-09-03
4235,611,shared_design,2024-07-02
4236,611,shared_design,2024-07-27
4237,611,shared_design,2024-07-27
4238,611,invited_team_member,2024-09-02
4239,612,signed_up,2024-01-23
4240,612,deleted_design,2024-09-06
4241,612,created_design,2024-07-26
4242,612,created_design,2024-07-21
4243,612,deleted_design,2024-07-26
4244,613,signed_up,2024-12-12
4245,613,exported_design,2024-12-16
4246,613,exported_design,2024-12-25
4247,613,shared_design,2024-12-31
4248,613,shared_design,2024-12-21
4249,613,created_design,2024-12-22
4250,613,deleted_design,2024-12-14
4251,613,exported_design,2024-12-25
4252,613,deleted_design,2024-12-30
4253,613,exported_design,2024-12-18
4254,613,created_design,2024-12-26
4255,613,invited_team_member,2024-12-25
4256,614,signed_up,2024-08-15
4257,614,created_design,2024-12-13
4258,614,created_design,2024-09-16
4259,614,created_design,2024-12-03
4260,614,created_design,2024-09-26
4261,614,deleted_design,2024-09-17
4262,614,shared_design,2024-12-01
4263,614,deleted_design,2024-09-16
4264,614,shared_design,2024-10-15
4265,614,shared_design,2024-09-14
4266,614,created_design,2024-11-09
4267,614,created_design,2024-08-26
4268,614,deleted_design,2024-11-13
4269,614,deleted_design,2024-11-27
4270,614,shared_design,2024-12-04
4271,614,exported_design,2024-12-15
4272,615,signed_up,2024-08-17
4273,615,created_design,2024-12-25
4274,615,created_design,2024-09-24
4275,615,deleted_design,2024-11-19
4276,615,shared_design,2024-11-22
4277,615,exported_design,2024-12-07
4278,615,shared_design,2024-12-25
4279,615,exported_design,2024-09-10
4280,615,deleted_design,2024-11-01
4281,615,created_design,2024-11-12
4282,615,deleted_design,2024-12-27
4283,615,shared_design,2024-10-29
4284,615,shared_design,2024-11-23
4285,615,exported_design,2024-10-01
4286,615,exported_design,2024-08-27
4287,616,signed_up,2024-05-02
4288,617,signed_up,2024-04-09
4289,617,deleted_design,2024-08-27
4290,617,exported_design,2024-11-19
4291,617,shared_design,2024-07-04
4292,617,created_design,2024-08-19
4293,617,shared_design,2024-08-05
4294,617,invited_team_member,2024-07-23
4295,618,signed_up,2024-08-13
4296,618,created_design,2024-08-20
4297,618,exported_design,2024-12-29
4298,618,deleted_design,2024-08-14
4299,618,upgraded_plan,2024-10-04
4300,619,signed_up,2024-07-14
4301,619,deleted_design,2024-10-31
4302,619,exported_design,2024-11-24
4303,619,shared_design,2024-11-07
4304,619,created_design,2024-08-11
4305,619,deleted_design,2024-11-04
4306,619,shared_design,2024-11-17
4307,619,exported_design,2024-08-05
4308,619,created_design,2024-09-23
4309,619,created_design,2024-10-12
4310,619,created_design,2024-09-08
4311,620,signed_up,2024-08-02
